id,city,mesoregion,state_abbreviation,state,region,city_padr
2700607,Barra de São Miguel,Leste Alagoano,AL,Alagoas,Nordeste,BARRA DE SAO MIGUEL
2700706,Batalha,Sertão Alagoano,AL,Alagoas,Nordeste,BATALHA
2700805,Belém,Agreste Alagoano,AL,Alagoas,Nordeste,BELEM
2700904,Belo Monte,Sertão Alagoano,AL,Alagoas,Nordeste,BELO MONTE
2701001,Boca da Mata,Leste Alagoano,AL,Alagoas,Nordeste,BOCA DA MATA
2701100,Branquinha,Leste Alagoano,AL,Alagoas,Nordeste,BRANQUINHA
2701209,Cacimbinhas,Agreste Alagoano,AL,Alagoas,Nordeste,CACIMBINHAS
2701308,Cajueiro,Leste Alagoano,AL,Alagoas,Nordeste,CAJUEIRO
2701357,Campestre,Leste Alagoano,AL,Alagoas,Nordeste,CAMPESTRE
2701407,Campo Alegre,Leste Alagoano,AL,Alagoas,Nordeste,CAMPO ALEGRE
2701506,Campo Grande,Agreste Alagoano,AL,Alagoas,Nordeste,CAMPO GRANDE
2701605,Canapi,Sertão Alagoano,AL,Alagoas,Nordeste,CANAPI
2701704,Capela,Leste Alagoano,AL,Alagoas,Nordeste,CAPELA
2701803,Carneiros,Sertão Alagoano,AL,Alagoas,Nordeste,CARNEIROS
2701902,Chã Preta,Leste Alagoano,AL,Alagoas,Nordeste,CHA PRETA
2702009,Coité do Nóia,Agreste Alagoano,AL,Alagoas,Nordeste,COITE DO NOIA
2702108,Colônia Leopoldina,Leste Alagoano,AL,Alagoas,Nordeste,COLONIA LEOPOLDINA
2702207,Coqueiro Seco,Leste Alagoano,AL,Alagoas,Nordeste,COQUEIRO SECO
2702306,Coruripe,Leste Alagoano,AL,Alagoas,Nordeste,CORURIPE
2702355,Craíbas,Agreste Alagoano,AL,Alagoas,Nordeste,CRAIBAS
2702405,Delmiro Gouveia,Sertão Alagoano,AL,Alagoas,Nordeste,DELMIRO GOUVEIA
2702504,Dois Riachos,Sertão Alagoano,AL,Alagoas,Nordeste,DOIS RIACHOS
2702553,Estrela de Alagoas,Agreste Alagoano,AL,Alagoas,Nordeste,ESTRELA DE ALAGOAS
2702603,Feira Grande,Agreste Alagoano,AL,Alagoas,Nordeste,FEIRA GRANDE
2702702,Feliz Deserto,Leste Alagoano,AL,Alagoas,Nordeste,FELIZ DESERTO
2702801,Flexeiras,Leste Alagoano,AL,Alagoas,Nordeste,FLEXEIRAS
2702900,Girau do Ponciano,Agreste Alagoano,AL,Alagoas,Nordeste,GIRAU DO PONCIANO
2703007,Ibateguara,Leste Alagoano,AL,Alagoas,Nordeste,IBATEGUARA
2703106,Igaci,Agreste Alagoano,AL,Alagoas,Nordeste,IGACI
2703205,Igreja Nova,Leste Alagoano,AL,Alagoas,Nordeste,IGREJA NOVA
2703304,Inhapi,Sertão Alagoano,AL,Alagoas,Nordeste,INHAPI
2703403,Jacaré dos Homens,Sertão Alagoano,AL,Alagoas,Nordeste,JACARE DOS HOMENS
2703502,Jacuípe,Leste Alagoano,AL,Alagoas,Nordeste,JACUIPE
2703601,Japaratinga,Leste Alagoano,AL,Alagoas,Nordeste,JAPARATINGA
2703700,Jaramataia,Sertão Alagoano,AL,Alagoas,Nordeste,JARAMATAIA
2703759,Jequiá da Praia,Leste Alagoano,AL,Alagoas,Nordeste,JEQUIA DA PRAIA
2703809,Joaquim Gomes,Leste Alagoano,AL,Alagoas,Nordeste,JOAQUIM GOMES
2703908,Jundiá,Leste Alagoano,AL,Alagoas,Nordeste,JUNDIA
2704005,Junqueiro,Leste Alagoano,AL,Alagoas,Nordeste,JUNQUEIRO
2704104,Lagoa da Canoa,Agreste Alagoano,AL,Alagoas,Nordeste,LAGOA DA CANOA
2704203,Limoeiro de Anadia,Agreste Alagoano,AL,Alagoas,Nordeste,LIMOEIRO DE ANADIA
2704302,Maceió,Leste Alagoano,AL,Alagoas,Nordeste,MACEIO
2704401,Major Isidoro,Sertão Alagoano,AL,Alagoas,Nordeste,MAJOR ISIDORO
2704500,Maragogi,Leste Alagoano,AL,Alagoas,Nordeste,MARAGOGI
2704609,Maravilha,Sertão Alagoano,AL,Alagoas,Nordeste,MARAVILHA
2704708,Marechal Deodoro,Leste Alagoano,AL,Alagoas,Nordeste,MARECHAL DEODORO
2704807,Maribondo,Agreste Alagoano,AL,Alagoas,Nordeste,MARIBONDO
2704906,Mar Vermelho,Agreste Alagoano,AL,Alagoas,Nordeste,MAR VERMELHO
2705002,Mata Grande,Sertão Alagoano,AL,Alagoas,Nordeste,MATA GRANDE
2705101,Matriz de Camaragibe,Leste Alagoano,AL,Alagoas,Nordeste,MATRIZ DE CAMARAGIBE
2705200,Messias,Leste Alagoano,AL,Alagoas,Nordeste,MESSIAS
2705309,Minador do Negrão,Agreste Alagoano,AL,Alagoas,Nordeste,MINADOR DO NEGRAO
2705408,Monteirópolis,Sertão Alagoano,AL,Alagoas,Nordeste,MONTEIROPOLIS
2705507,Murici,Leste Alagoano,AL,Alagoas,Nordeste,MURICI
2705606,Novo Lino,Leste Alagoano,AL,Alagoas,Nordeste,NOVO LINO
2705705,Olho d'Água das Flores,Sertão Alagoano,AL,Alagoas,Nordeste,OLHO D AGUA DAS FLORES
2705804,Olho d'Água do Casado,Sertão Alagoano,AL,Alagoas,Nordeste,OLHO D AGUA DO CASADO
2705903,Olho d'Água Grande,Agreste Alagoano,AL,Alagoas,Nordeste,OLHO D AGUA GRANDE
2706000,Olivença,Sertão Alagoano,AL,Alagoas,Nordeste,OLIVENCA
2706109,Ouro Branco,Sertão Alagoano,AL,Alagoas,Nordeste,OURO BRANCO
2706208,Palestina,Sertão Alagoano,AL,Alagoas,Nordeste,PALESTINA
2706307,Palmeira dos Índios,Agreste Alagoano,AL,Alagoas,Nordeste,PALMEIRA DOS INDIOS
2706406,Pão de Açúcar,Sertão Alagoano,AL,Alagoas,Nordeste,PAO DE ACUCAR
2706422,Pariconha,Sertão Alagoano,AL,Alagoas,Nordeste,PARICONHA
2706448,Paripueira,Leste Alagoano,AL,Alagoas,Nordeste,PARIPUEIRA
2706505,Passo de Camaragibe,Leste Alagoano,AL,Alagoas,Nordeste,PASSO DE CAMARAGIBE
2706604,Paulo Jacinto,Agreste Alagoano,AL,Alagoas,Nordeste,PAULO JACINTO
2706703,Penedo,Leste Alagoano,AL,Alagoas,Nordeste,PENEDO
2706802,Piaçabuçu,Leste Alagoano,AL,Alagoas,Nordeste,PIACABUCU
2706901,Pilar,Leste Alagoano,AL,Alagoas,Nordeste,PILAR
2707008,Pindoba,Leste Alagoano,AL,Alagoas,Nordeste,PINDOBA
2707107,Piranhas,Sertão Alagoano,AL,Alagoas,Nordeste,PIRANHAS
2707206,Poço das Trincheiras,Sertão Alagoano,AL,Alagoas,Nordeste,POCO DAS TRINCHEIRAS
2707305,Porto Calvo,Leste Alagoano,AL,Alagoas,Nordeste,PORTO CALVO
2707404,Porto de Pedras,Leste Alagoano,AL,Alagoas,Nordeste,PORTO DE PEDRAS
2707503,Porto Real do Colégio,Leste Alagoano,AL,Alagoas,Nordeste,PORTO REAL DO COLEGIO
2707602,Quebrangulo,Agreste Alagoano,AL,Alagoas,Nordeste,QUEBRANGULO
2707701,Rio Largo,Leste Alagoano,AL,Alagoas,Nordeste,RIO LARGO
2707800,Roteiro,Leste Alagoano,AL,Alagoas,Nordeste,ROTEIRO
2707909,Santa Luzia do Norte,Leste Alagoano,AL,Alagoas,Nordeste,SANTA LUZIA DO NORTE
2708006,Santana do Ipanema,Sertão Alagoano,AL,Alagoas,Nordeste,SANTANA DO IPANEMA
2708105,Santana do Mundaú,Leste Alagoano,AL,Alagoas,Nordeste,SANTANA DO MUNDAU
2708204,São Brás,Agreste Alagoano,AL,Alagoas,Nordeste,SAO BRAS
2708303,São José da Laje,Leste Alagoano,AL,Alagoas,Nordeste,SAO JOSE DA LAJE
2708402,São José da Tapera,Sertão Alagoano,AL,Alagoas,Nordeste,SAO JOSE DA TAPERA
2708501,São Luís do Quitunde,Leste Alagoano,AL,Alagoas,Nordeste,SAO LUIS DO QUITUNDE
2708600,São Miguel dos Campos,Leste Alagoano,AL,Alagoas,Nordeste,SAO MIGUEL DOS CAMPOS
2708709,São Miguel dos Milagres,Leste Alagoano,AL,Alagoas,Nordeste,SAO MIGUEL DOS MILAGRES
2708808,São Sebastião,Agreste Alagoano,AL,Alagoas,Nordeste,SAO SEBASTIAO
2708907,Satuba,Leste Alagoano,AL,Alagoas,Nordeste,SATUBA
2708956,Senador Rui Palmeira,Sertão Alagoano,AL,Alagoas,Nordeste,SENADOR RUI PALMEIRA
2709004,Tanque d'Arca,Agreste Alagoano,AL,Alagoas,Nordeste,TANQUE D ARCA
2709103,Taquarana,Agreste Alagoano,AL,Alagoas,Nordeste,TAQUARANA
2709152,Teotônio Vilela,Leste Alagoano,AL,Alagoas,Nordeste,TEOTONIO VILELA
2709202,Traipu,Agreste Alagoano,AL,Alagoas,Nordeste,TRAIPU
2709301,União dos Palmares,Leste Alagoano,AL,Alagoas,Nordeste,UNIAO DOS PALMARES
2709400,Viçosa,Leste Alagoano,AL,Alagoas,Nordeste,VICOSA
2800100,Amparo do São Francisco,Leste Sergipano,SE,Sergipe,Nordeste,AMPARO DO SAO FRANCISCO
2800209,Aquidabã,Agreste Sergipano,SE,Sergipe,Nordeste,AQUIDABA
2800308,Aracaju,Leste Sergipano,SE,Sergipe,Nordeste,ARACAJU
2800407,Arauá,Leste Sergipano,SE,Sergipe,Nordeste,ARAUA
2800506,Areia Branca,Agreste Sergipano,SE,Sergipe,Nordeste,AREIA BRANCA
2800605,Barra dos Coqueiros,Leste Sergipano,SE,Sergipe,Nordeste,BARRA DOS COQUEIROS
2800670,Boquim,Leste Sergipano,SE,Sergipe,Nordeste,BOQUIM
2800704,Brejo Grande,Leste Sergipano,SE,Sergipe,Nordeste,BREJO GRANDE
2801009,Campo do Brito,Agreste Sergipano,SE,Sergipe,Nordeste,CAMPO DO BRITO
